knapPI_1_2000_10000000_1			
235	8830639	5236975	0
236	5750852	4161401	0
237	422542	474091	0
238	106060	4445327	0
239	9526757	7880330	0
240	7923082	7814182	0
241	3091637	3379603	0
242	6723093	5851793	0
243	2760614	7775615	0
244	670136	1663733	0
245	1630187	1213864	0
246	6024102	9259016	0
247	859972	4814863	0
248	969163	9946987	0
249	6857501	4975306	0
250	3900477	1088034	0
251	7793492	9896840	0
252	2471121	2006700	0
253	9853080	9744706	0
254	3368138	894787	0
255	2967660	6479105	0
256	1661229	4950834	0
257	2234827	8185798	0
258	9222448	7583310	0
259	7888230	851609	1
260	8378832	4780690	0
261	8116489	2368561	0
262	1251586	3679579	0
263	5451291	6240060	0
264	2609665	7907388	0
265	6766660	8031309	0
266	293702	7761407	0
267	4202153	63200	1
268	5107606	3952313	0
269	8823123	2328970	0
270	4131253	2881033	0
271	4769709	5022273	0
272	7515832	9495277	0
273	2872108	2748997	0
274	7760888	3359040	0
275	7001481	4205227	0
276	7061283	4491860	0
277	8018858	7095940	0
278	6594284	8445608	0
279	8695711	8434990	0
280	3226850	3003590	0
281	9991239	3066806	0
282	5358943	2597052	0
283	3522195	1661801	0
284	467095	5939764	0
285	3101410	734710	0
286	8931664	8798386	0
287	9093900	102593	1
288	1960112	6579050	0
289	2323963	9415494	0
290	9768754	8932156	0
291	7897458	3296936	0
292	5300019	9429965	0
293	106225	2992086	0
294	6598569	5350723	0
295	7506097	244184	1
296	4382194	9859868	0
297	4935754	497340	1
298	6854602	6794412	0
299	4211061	5854487	0
300	1012695	4860209	0
301	2170347	892346	0
302	1866719	3860	1
303	7941100	5288307	0
304	7731097	8700095	0
305	5226843	4285821	0
306	3603745	3873941	0
307	2273286	8402821	0
308	4447492	1181587	0
309	4410116	8218201	0
310	2321531	9905665	0
311	7482424	8532527	0
312	5859253	2937812	0
313	1181426	5969424	0
314	6078413	8711459	0
315	5756980	9109343	0
316	7171291	4944836	0
317	162833	90506	0
318	2760486	850179	0
319	5369009	1571916	0
320	4291575	4914430	0
321	9847922	2557596	0
322	8699145	7355808	0
323	6489897	9017269	0
324	1573404	6595512	0
325	5380742	1567811	0
326	1730728	9573685	0
327	133269	182567	0
328	5885103	2603776	0
329	5979745	2730855	0
330	6853035	8937718	0
331	2857779	1596853	0
332	7036071	5652097	0
333	9673080	8901146	0
334	8036842	2529746	0
335	3768128	8126015	0
336	3860941	923965	0
337	8160227	2551512	0
338	1626030	2370480	0
339	7601342	3190958	0
340	6612605	5811665	0
341	7173531	3525191	0
342	4453364	5334964	0
343	4125359	6302515	0
344	1536867	9159606	0
345	6213820	2136822	0
346	9878313	3324536	0
347	9285207	4679693	0
348	6878911	2081019	0
349	6954308	6130335	0
350	7976430	6726101	0
351	8258685	2009922	0
352	4436641	4129294	0
353	5740113	2423910	0
354	2269141	9552410	0
355	8587690	513250	1
356	2422700	4850546	0
357	2291559	9736729	0
358	9976481	9798609	0
359	3910503	2059720	0
360	231766	963976	0
361	7380007	1131759	1
362	3871882	7452798	0
363	2921859	9114074	0
364	1574182	1848648	0
365	9990425	340299	1
366	4295542	690785	1
367	8244683	3019846	0
368	900853	2160390	0
369	5555938	5627897	0
370	8433089	6986416	0
371	1500624	2480837	0
372	8715181	3923247	0
373	9972878	5277293	0
374	5490933	6258144	0
375	2380580	3822938	0
376	1402252	8131467	0
377	2939207	5481480	0
378	2272658	3828955	0
379	549020	4795665	0
380	8217954	2108026	0
381	536347	1684564	0
382	9010759	4709449	0
383	9474446	137026	1
384	536014	3790521	0
385	1513657	6479301	0
386	5398710	2197321	0
387	2328980	6641613	0
388	4125188	367388	1
389	2835636	3845879	0
390	1761203	4359990	0
391	6063432	7028188	0
392	6869129	5354963	0
393	557630	9784820	0
394	4085509	3427300	0
395	6127237	3798822	0
396	2240373	5481255	0
397	1417838	5543277	0
398	8527395	797153	1
399	3323692	3119400	0
400	1789103	5975227	0
401	5828218	6987518	0
402	4171384	7611447	0
403	6227931	510315	1
404	2089396	7172813	0
405	8235389	5305324	0
406	8900640	1486502	1
407	9183287	6255299	0
408	3785297	305780	1
409	4076977	3366376	0
410	5321512	9633516	0
411	8893219	5091212	0
412	1811555	3551329	0
413	7865398	6340810	0
414	1726289	6495486	0
415	1617798	3109485	0
416	4797598	8176416	0
417	8799049	6372952	0
418	9450572	8002894	0
419	4402697	1710358	0
420	2280770	6264021	0
421	3043725	667647	0
422	172542	1079044	0
423	5360214	3511683	0
424	6342887	8575361	0
425	2047045	497814	0
426	9612094	9116231	0
427	5080282	7182008	0
428	2028082	4367165	0
429	1591319	5614496	0
430	692626	7251699	0
431	1062146	5934852	0
432	7680541	5262459	0
433	4796874	1718535	0
434	6356725	1673314	0
435	9035777	3050944	0
436	949554	9823306	0
437	5459208	5423459	0
438	8016787	3897637	0
439	3075976	6210447	0
440	4952912	9227408	0
441	7020444	3853107	0
442	6837003	197962	1
443	9324301	321565	1
444	40164	7507407	0
445	6384437	461857	1
446	7828652	1383317	1
447	8309764	9392098	0
448	7173041	7758818	0
449	5752737	3889600	0
450	9461176	969288	1
451	7156136	6215902	0
452	6821128	8821567	0
453	2821394	186190	1
454	3331235	1318749	0
455	3877042	6002908	0
456	9351824	1924276	0
457	6638684	2357748	0
458	1056979	539592	0
459	2209568	8889393	0
460	2410367	5608363	0
461	6448052	6108163	0
462	5804642	3820983	0
463	9604335	5805179	0
464	2444126	3191016	0
465	662130	2071478	0
466	442583	4082259	0
467	2748129	7936868	0
468	3383752	7204295	0
469	6457167	9876596	0
470	6847856	1635071	0
471	1827640	7174622	0
472	9049770	2212864	0
473	251431	4853644	0
474	8911195	4906005	0
475	2467448	5915365	0
476	8445701	8483429	0
477	6320952	8787064	0
478	6213880	7207854	0
479	8544168	952770	1
480	807079	7229088	0
481	2852961	8608157	0
482	3144472	1153368	0
483	5155217	2196421	0
484	9118709	8121719	0
485	2530147	91271	1
486	1247296	778975	0
487	8150909	5895816	0
488	7705764	8253962	0
489	2425251	543535	0
490	2155878	2114438	0
491	5445753	5403696	0
492	728570	1124881	0
493	1025253	5323318	0
494	3647666	1908045	0
495	8486931	5819052	0
496	1580433	1022496	0
497	3137810	9942313	0
498	9775678	6628138	0
499	756123	7497334	0
500	1800212	3493988	0
501	7406066	9560508	0
502	2917206	6178770	0
503	4603750	9100751	0
504	8064	743780	0
505	4436466	7767441	0
506	929337	2260207	0
507	6165510	6528516	0
508	6653796	9460674	0
509	5150175	3159408	0
510	3572437	8338920	0
511	3009938	2262573	0
512	1906848	656634	0
513	3115561	2692878	0
514	1864718	1144990	0
515	3582948	7710826	0
516	3188649	5489696	0
517	1537569	7273800	0
518	1932663	4842411	0
519	2170582	6672422	0
520	2219843	6860707	0
521	7686202	4591334	0
522	3543702	477986	1
523	968579	3377494	0
524	4582725	2379150	0
525	4809803	9273562	0
526	2914340	663380	0
527	3462156	6475832	0
528	591832	5446979	0
529	2102602	8677376	0
530	5004234	1797511	0
531	8884688	2827414	0
532	7728184	6372160	0
533	7864978	661982	1
534	9229413	4770238	0
535	5843633	8223490	0
536	393585	4887899	0
537	2648606	7793251	0
538	1904963	8529526	0
539	1563350	3919897	0
540	1134242	6476039	0
541	1118539	2319657	0
542	4576739	420452	1
543	9735267	6297538	0
544	4031165	8354831	0
545	4017177	9777460	0
546	865720	2192185	0
547	3508802	5933934	0
548	4088644	324440	1
549	8671082	6061490	0
550	1933798	595168	0
551	2271197	8346071	0
552	2316173	7762977	0
553	7094081	1014458	1
554	8623235	7894204	0
555	5014112	9620803	0
556	511103	9651139	0
557	8795268	8560399	0
558	9697879	3901420	0
559	7995643	6380991	0
560	2609106	142578	1
561	8024122	4330972	0
562	5324444	5847177	0
563	3999262	7511398	0
564	5940691	1060348	1
565	2049997	7653496	0
566	8336446	2290276	0
567	6074171	1228825	0
568	4475549	4852614	0
569	2558281	8857121	0
570	4653211	5718730	0
571	6063112	4214341	0
572	2381408	7427284	0
573	1448730	5989698	0
574	8743363	2046017	0
575	6668089	7280546	0
576	4152605	748672	1
577	9001938	5948974	0
578	9018168	4353866	0
579	9061705	8475377	0
580	5379047	3930559	0
581	9346400	8554340	0
582	3735215	5914527	0
583	1416114	1422779	0
584	2758051	7817761	0
585	9889881	7761483	0
586	3657549	2335092	0
587	5461679	8090390	0
588	7024328	8053583	0
589	9475250	4764661	0
590	404203	1502391	0
591	9380481	4714336	0
592	5470752	6787661	0
593	9384707	1212125	1
594	4016082	6363089	0
595	9745063	8086275	0
596	3062660	1298359	0
597	2078021	5675178	0
598	5660287	2327780	0
599	9725219	3909042	0
600	814500	9344005	0
601	8076820	182380	1
602	4384095	3957772	0
603	634044	7003816	0
604	8834748	7880009	0
605	4637678	859484	1
606	9264276	8272545	0
607	1127478	7908589	0
608	8237663	6466157	0
609	8244594	7471901	0
610	339757	8817777	0
611	1473947	3053074	0
612	6166448	4992247	0
613	7377570	9053055	0
614	99313	329479	0
615	5316981	2700785	0
616	9509795	8805958	0
617	2347552	5610680	0
618	2282389	9596393	0
619	9899280	6200944	0
620	2124864	8032596	0
621	9707636	3512619	0
622	3920512	70611	1
623	3976892	5601852	0
624	5673184	7911283	0
625	4330947	1851299	0
626	3561614	6624766	0
627	8895625	4023312	0
628	2919149	9511826	0
629	532377	7336726	0
630	9686474	2864733	0
631	4587018	6557805	0
632	4106662	5698679	0
633	256416	7410403	0
634	9134001	5663964	0
635	8960530	1450337	1
636	2833752	3745541	0
637	2338022	3379478	0
638	8708981	1070369	1
639	3478777	3450946	0
640	6017957	7496821	0
641	1317275	7964833	0
642	4902584	1925837	0
643	9930582	5717490	0
644	7469121	7147037	0
645	879951	5554594	0
646	7662668	5203129	0
647	5490118	5359258	0
648	2598319	2323246	0
649	4723896	6435362	0
650	4438521	4669755	0
651	886948	523504	0
652	5050248	7641071	0
653	1482474	7060177	0
654	3367351	8078176	0
655	9519054	1874803	0
656	4159155	1647237	0
657	4357660	1321677	0
658	2341871	6906033	0
659	2768486	4515115	0
660	8885294	9079597	0
661	7448425	8775769	0
662	4061245	6119536	0
663	5818382	6366956	0
664	6546371	7017341	0
665	93708	5494184	0
666	4682544	9222234	0
667	6042794	9063569	0
668	3378387	5666216	0
669	5528738	4587537	0
670	4048520	1546084	0
671	7941281	5103810	0
672	5279502	6057657	0
673	9178091	4899033	0
674	4160503	8652159	0
675	1936924	2201520	0
676	2937016	3299668	0
677	273033	5602287	0
678	2501344	982229	0
679	1569349	3532374	0
680	5845606	1476474	0
681	7464896	725672	1
682	2109595	5083915	0
683	5378441	4387511	0
684	2567102	6781123	0
685	528052	3682569	0
686	9492654	5363199	0
687	9194710	3183396	0
688	1493434	8391715	0
689	9699245	3464059	0
690	1046036	5097610	0
691	2413661	7100917	0
692	525413	8373927	0
693	6621013	7685270	0
694	9141370	2941117	0
695	6760400	1661516	0
696	5863195	8620215	0
697	3236984	8528216	0
698	8660476	1987237	0
699	1152164	1094615	0
700	8211405	5500499	0
701	7556674	1610477	0
702	8681196	6650760	0
703	70608	7830285	0
704	3022907	3428056	0
705	710532	516966	0
706	631051	435622	0
707	360716	1370221	0
708	3926327	9323194	0
709	5408880	6425091	0
710	2501710	3572347	0
711	5653267	6205252	0
712	8439400	4614473	0
713	4348376	2177516	0
714	6963609	1051385	1
715	8628320	2288357	0
716	4456196	702958	1
717	5271538	8967665	0
718	1132935	6851792	0
719	7628404	6014064	0
720	4942100	6717420	0
721	4239126	3982671	0
722	8141855	6716968	0
723	4222094	8260877	0
724	2135731	1606177	0
725	8848253	3244523	0
726	2735008	3943139	0
727	9137393	5391152	0
728	2942543	3889732	0
729	9113348	8900246	0
730	1659318	25565	1
731	5075489	22740	1
732	386022	4580902	0
733	4048998	3651017	0
734	8682049	7660973	0
735	1177381	5071298	0
736	5880010	8106611	0
737	839429	4589032	0
738	6899221	7367011	0
739	2574150	443337	1
740	4026717	9729136	0
741	9898530	7045889	0
742	9249332	296522	1
743	5908942	7980805	0
744	5956565	3348028	0
745	9981216	1537931	1
746	7447061	7518757	0
747	2388170	3747609	0
748	3482872	8054544	0
749	7768644	9012905	0
750	9898208	3412595	0
751	1284680	512246	0
752	4873697	1322113	0
753	9675639	5379175	0
754	7445679	9338156	0
755	4855961	3332244	0
756	674361	4157883	0
757	1980802	2790265	0
758	5393359	90883	1
759	7677839	721462	1
760	8702718	9500485	0
761	1763280	5830272	0
762	7728252	23204	1
763	4361280	690984	1
764	1639102	8777409	0
765	7245615	7427398	0
766	3472296	8177909	0
767	7100481	2778370	0
768	2564956	8387882	0
769	8361230	4041214	0
770	6590259	2279766	0
771	8786922	2056035	0
772	7877706	5110421	0
773	1982272	7195271	0
774	6527156	5110370	0
775	7046552	9233848	0
776	577485	2408050	0
777	1716536	7255976	0
778	7521070	5604270	0
779	2620902	1527796	0
780	9787452	5605963	0
781	8857035	7911379	0
782	6825947	9385991	0
783	5611378	1790551	0
784	613057	5200897	0
785	1722352	3790307	0
786	9981669	8794421	0
787	3180702	780074	0
788	3013141	2266388	0
789	7907458	3038559	0
790	9991463	2609980	0
791	3991756	783615	0
792	7842887	7454681	0
793	7742332	3362231	0
794	1676528	253207	1
795	7338656	632818	1
796	2635254	5595331	0
797	2169787	4254979	0
798	3490495	3768445	0
799	6498370	7866348	0
800	549010	9293724	0
801	7867200	2035401	0
802	4664327	1711646	0
803	7381017	3288668	0
804	6921374	6455242	0
805	7499755	645302	1
806	8527980	3269861	0
807	5279376	8168830	0
808	8433008	6440077	0
809	5860032	8233441	0
810	2595460	5873589	0
811	1438804	1619990	0
812	6983023	5008189	0
813	376869	9657868	0
814	5905943	9565996	0
815	6733715	493363	1
816	3100628	8820237	0
817	2983073	2696420	0
818	7679199	2382565	0
819	3839038	5855214	0
820	191209	2032333	0
821	3895327	497726	1
822	8179912	4864175	0
823	7449799	7942058	0
824	9527372	9086625	0
825	8311976	63066	1
826	5763120	6094169	0
827	4621667	9851475	0
828	2598188	464204	1
829	2186028	9293090	0
830	9505704	3771496	0
831	8200649	5988001	0
832	7220746	8826474	0
833	1184697	1273449	0
834	2065712	6188252	0
835	2018289	6469332	0
836	9509625	3946287	0
837	2181953	5414189	0
838	2094462	7771889	0
839	89302	9683063	0
840	3626079	8702378	0
841	878041	5701206	0
842	7104823	8551897	0
843	5977908	5331230	0
844	287665	6357382	0
845	4066036	9507575	0
846	1959732	3053060	0
847	2404809	2879529	0
848	6939066	6097477	0
849	7861291	6017290	0
850	4006591	3840089	0
851	5506583	3704961	0
852	8343252	5363461	0
853	735479	3915702	0
854	1256530	3489532	0
855	5384224	2318680	0
856	7391788	8389053	0
857	952309	821642	0
858	806366	2485000	0
859	3837352	2502891	0
860	5878402	93822	1
861	8912545	7401152	0
862	1514113	4746324	0
863	5822967	1277633	0
864	2884454	1289267	0
865	8205723	4368381	0
866	4792014	7508272	0
867	3168020	9494506	0
868	333308	5016419	0
869	748644	776461	0
870	3640713	5247526	0
871	281482	6198978	0
872	6673336	1471468	0
873	7280289	2162729	0
874	8955496	5508795	0
875	1692326	497581	0
876	3978530	3597383	0
877	5006167	7042226	0
878	5325522	1461421	0
879	4859830	5063386	0
880	1827091	7251273	0
881	4275116	5562484	0
882	1475747	5258676	0
883	3240395	4191107	0
884	4243958	7691229	0
885	7955756	3532902	0
886	2876262	6464962	0
887	2611703	7384105	0
888	6485511	7243084	0
889	7876481	2805991	0
890	6615449	8021701	0
891	3871888	7769689	0
892	2744599	7537655	0
893	4037306	3545600	0
894	9408492	3373538	0
895	8925803	7867499	0
896	629445	4633881	0
897	7037316	5922981	0
898	7317889	252473	1
899	6570785	2824383	0
900	1885765	9340679	0
901	7909491	6307573	0
902	2748589	8791589	0
903	7106124	5236480	0
904	4915741	3580145	0
905	9667898	7077624	0
906	8588725	9244923	0
907	2388682	9698915	0
908	684131	1891232	0
909	9292398	3786974	0
910	1093906	6513735	0
911	5573753	6904678	0
912	8413312	3555640	0
913	9726790	5352644	0
914	5952301	3352212	0
915	2861945	3775123	0
916	2494447	7787253	0
917	8159197	9656943	0
918	6181027	570018	1
919	2990573	9641916	0
920	9470589	4937327	0
921	6317934	938640	1
922	9358209	8637615	0
923	889529	449470	0
924	4725899	1741655	0
925	8005015	12288	1
926	8067592	6292401	0
927	6273092	3307840	0
928	8037575	104633	1
929	3473814	1544707	0
930	373354	294424	0
931	3475127	6061682	0
932	7568374	699194	1
933	1399566	5086855	0
934	7667594	2434190	0
935	4054973	9019728	0
936	2185645	7081178	0
937	7841603	4514275	0
938	4587712	8684088	0
939	9844032	7926367	0
940	129298	4314544	0
941	3737561	83738	1
942	2501906	7022963	0
943	6824626	7540460	0
944	890143	1481266	0
945	4308504	360727	1
946	483836	7563033	0
947	4727361	4143442	0
948	9710431	4123628	0
949	880554	3206384	0
950	186024	3197244	0
951	5136416	2994482	0
952	2338735	2237765	0
953	721243	177446	0
954	5734454	5638247	0
955	8836932	537913	1
956	9210494	3898560	0
957	3058648	5522528	0
958	4218357	9194594	0
959	3314596	3955935	0
960	859788	3393462	0
961	2503536	8829621	0
962	8174759	2567660	0
963	5294200	1270564	0
964	4379566	678302	1
965	1558741	6483936	0
966	2849217	5326592	0
967	8692219	5856724	0
968	2893832	978118	0
969	9819	124299	0
970	1384487	4287251	0
971	98473	4408129	0
972	4620241	387096	1
973	2251064	3868167	0
974	3910516	2745169	0
975	5225857	5402381	0
976	9171218	1125976	1
977	3095490	2058767	0
978	835504	7620837	0
979	6688707	285407	1
980	3130342	8431203	0
981	5895475	3125387	0
982	3233175	6002735	0
983	5204786	7201706	0
984	9450171	2132335	0
985	4320232	9700040	0
986	9052888	7959821	0
987	1654866	4977131	0
988	3496976	8222159	0
989	5668253	3670978	0
990	2881619	5436053	0
991	4153642	7039849	0
992	8465460	5378478	0
993	4039218	5021019	0
994	4912218	3318230	0
995	7649667	3166453	0
996	2343949	1824336	0
997	5658089	3168931	0
998	5541488	9954588	0
999	8774568	5873449	0
1000	536526	4212566	0
1001	285860	7504272	0
1002	8805004	7651883	0
1003	1716772	4018731	0
1004	1596734	4057080	0
1005	1801259	1350213	0
1006	2973270	7554177	0
1007	2064006	5104872	0
1008	194424	6679626	0
1009	5279204	900940	1
1010	478313	5456150	0
1011	6704159	2860379	0
1012	3447205	899833	0
1013	688025	8087517	0
1014	8151951	525724	1
1015	1446721	955973	0
1016	2861635	93581	1
1017	2554293	1442839	0
1018	4760712	6462272	0
1019	5073410	1111412	0
1020	618465	2108839	0
1021	863366	5783492	0
1022	427074	8872553	0
1023	7804023	9854718	0
1024	8744416	4700738	0
1025	5584764	9218839	0
1026	3206049	6646390	0
1027	6253817	6307588	0
1028	3459507	7537523	0
1029	8770152	91630	1
1030	2163256	770	1
1031	7758562	3749746	0
1032	2942495	555049	1
1033	5572414	1428369	0
1034	936078	2949537	0
1035	920912	461115	0
1036	408059	1007215	0
1037	7634259	7081971	0
1038	4839258	7101602	0
1039	3023841	6171551	0
1040	3841137	6080040	0
1041	2818590	8128494	0
1042	9997383	6370252	0
1043	2122869	7501158	0
1044	9674939	7413072	0
1045	7436282	103177	1
1046	6872880	613667	1
1047	602479	6664483	0
1048	1172454	1146815	0
1049	8453730	3060019	0
1050	131556	5027745	0
1051	7598195	4628339	0
1052	4619409	3104614	0
1053	854580	711302	0
1054	9728099	8664319	0
1055	6415913	8084670	0
1056	2330798	7146513	0
1057	1838318	1394566	0
1058	6917790	8050027	0
1059	2244344	6510322	0
1060	7254080	6516645	0
1061	6804468	266210	1
1062	1156922	7397841	0
1063	9695179	5678925	0
1064	2136347	5399521	0
1065	4284231	5500975	0
1066	4379597	7685269	0
1067	1142607	1286929	0
1068	3508903	7864478	0
1069	2847310	3281970	0
1070	3096223	8249684	0
1071	9817010	3665231	0
1072	562845	7670673	0
1073	3445905	7027348	0
1074	5822058	7272232	0
1075	8357093	1053727	1
1076	754759	1006597	0
1077	4417912	2612397	0
1078	4362906	6685539	0
1079	8846043	2167907	0
1080	7627076	8841892	0
1081	7281552	2720699	0
1082	6118670	8595408	0
1083	3465671	6756361	0
1084	252353	7775789	0
1085	656837	8783529	0
1086	4573012	8435190	0
1087	241889	1191880	0
1088	1246912	4482236	0
1089	3486377	5760715	0
1090	3283056	7093718	0
1091	6775585	4233439	0
1092	1088852	3943814	0
1093	8668715	4975902	0
1094	8006421	6383658	0
1095	995330	8296410	0
1096	3262051	6912412	0
1097	7039840	1582090	0
1098	926697	5360678	0
1099	1766848	9983951	0
1100	2009826	3248037	0
1101	9931198	6226593	0
1102	166341	407737	0
1103	6165274	8205211	0
1104	3427740	6180134	0
1105	5445339	8474847	0
1106	8277875	4172490	0
1107	7072400	4557095	0
1108	9130603	7877435	0
1109	1639474	5317737	0
1110	7046126	6996860	0
1111	6887973	1846310	0
1112	2702973	8579548	0
1113	8111581	3227984	0
1114	5882788	2903660	0
1115	4985629	8464086	0
1116	9414799	2548635	0
1117	7936475	7924941	0
1118	5979959	4819056	0
1119	9670080	2029372	0
1120	6868917	5127650	0
1121	614091	3592964	0
1122	9529783	7275735	0
1123	7578773	9800682	0
1124	7005712	9540151	0
1125	2980655	5881283	0
1126	4478953	4361773	0
1127	9066279	6995643	0
1128	5671701	9019898	0
1129	6609706	8730817	0
1130	2070147	5073269	0
1131	6524355	7123731	0
1132	5713100	5753507	0
1133	1634498	6799841	0
1134	7089261	8772207	0
1135	3105591	7822752	0
1136	7103630	605318	1
1137	9433374	8390126	0
1138	1672960	6547153	0
1139	3568917	643101	1
1140	3646406	5100560	0
1141	8434759	3371743	0
1142	7964618	5644816	0
1143	2079981	4595980	0
1144	3438641	325001	1
1145	9761131	5656082	0
1146	190920	1364886	0
1147	6656534	6432377	0
1148	2071453	6256465	0
1149	9925397	8964753	0
1150	7899051	360842	1
1151	8899301	3455547	0
1152	7345197	6732580	0
1153	273910	5308754	0
1154	3720211	7537037	0
1155	9876851	8010548	0
1156	609042	7655896	0
1157	4101919	3868656	0
1158	4803030	7116537	0
1159	2851674	984078	0
1160	688979	8880540	0
1161	2349764	6372597	0
1162	5354937	7921314	0
1163	1009656	6190845	0
1164	2339590	6226361	0
1165	8633337	3142930	0
1166	2626997	4437654	0
1167	6329643	9203841	0
1168	8613652	1481810	1
1169	6944632	7088098	0
